reservation_id,customer_id,room_id,booking_channel_id,payment_type_id,date_key,stay_length,total_services_used,total_service_amount,amount,rating
2565,46,21,1,2,20240129,1,2,300.0,900.0,5.0
2566,31,20,2,3,20241023,7,2,850.0,3650.0,1.0
2567,36,8,2,2,20240508,3,3,3450.0,4050.0,
2568,11,19,1,3,20240715,7,0,0.0,2800.0,1.0
2569,49,9,2,3,20240616,1,2,800.0,1000.0,5.0
2570,50,25,2,1,20240201,6,1,400.0,4000.0,
2571,15,27,3,1,20240916,7,1,300.0,4500.0,
2572,13,29,1,2,20240517,3,2,2650.0,4450.0,
2573,7,26,1,3,20240913,2,1,100.0,1300.0,5.0
2574,13,10,2,2,20240108,5,0,0.0,1000.0,
2575,21,26,2,2,20240120,5,3,1400.0,4400.0,5.0
2576,15,5,4,2,20240306,2,2,2900.0,3300.0,3.0
2577,38,11,1,3,20241014,3,1,750.0,1950.0,1.0
2578,16,10,3,2,20240129,1,2,2250.0,2450.0,1.0
2579,11,15,1,1,20241224,1,0,0.0,400.0,
2580,2,1,3,2,20240716,1,3,2500.0,2700.0,1.0
2581,12,24,4,1,20241108,1,2,1050.0,1650.0,4.0
2582,14,22,4,2,20240225,3,3,1400.0,3200.0,4.0
2583,49,21,2,3,20241102,1,3,1700.0,2300.0,4.0
2584,41,24,4,3,20240915,2,3,1700.0,2900.0,
2585,45,23,2,2,20240114,3,0,0.0,1800.0,4.0
2586,37,13,3,3,20241128,5,1,2500.0,4500.0,1.0
2587,35,11,4,1,20240628,6,0,0.0,2400.0,3.0
2588,46,28,4,3,20240615,6,1,1500.0,5100.0,3.0
2589,7,9,2,3,20240824,2,0,0.0,400.0,
2590,26,15,2,2,20240426,5,0,0.0,2000.0,3.0
2591,31,6,3,1,20240410,1,0,0.0,200.0,1.0
2592,20,2,2,1,20241110,2,3,2600.0,3000.0,1.0
2593,22,6,2,1,20240611,3,0,0.0,600.0,4.0
2594,8,12,4,1,20240805,3,3,3150.0,4350.0,
2595,16,16,2,1,20241213,6,3,1400.0,3800.0,
2596,31,4,4,3,20240222,1,2,1800.0,2000.0,2.0
2597,12,24,2,3,20240116,5,1,400.0,3400.0,5.0
2598,2,5,3,1,20240526,3,2,850.0,1450.0,2.0
2599,42,6,2,1,20240523,1,2,900.0,1100.0,4.0
2600,20,29,1,3,20240704,6,1,2500.0,6100.0,1.0
2601,48,29,4,1,20240502,3,1,200.0,2000.0,
2602,28,23,2,3,20240722,4,2,1350.0,3750.0,
2603,11,6,1,3,20241204,3,0,0.0,600.0,
2604,17,3,1,3,20240528,1,1,500.0,700.0,5.0
2605,17,1,2,3,20240421,7,3,2750.0,4150.0,
2606,50,20,4,1,20240204,4,2,2150.0,3750.0,
2607,39,22,2,2,20241223,3,1,400.0,2200.0,
2608,30,25,4,3,20240729,4,0,0.0,2400.0,5.0
2609,32,19,3,1,20240216,3,1,2500.0,3700.0,1.0
2610,36,21,1,2,20241213,4,2,900.0,3300.0,4.0
2611,4,5,4,3,20241213,4,3,2450.0,3250.0,
2612,14,18,1,3,20241204,1,3,1400.0,1800.0,3.0
2613,33,15,3,2,20240109,4,0,0.0,1600.0,5.0
2614,15,22,2,3,20241216,1,2,950.0,1550.0,2.0
2615,42,5,1,3,20240703,4,3,1600.0,2400.0,3.0
2616,45,24,3,1,20240304,7,0,0.0,4200.0,5.0
2617,23,1,3,3,20240319,2,2,1600.0,2000.0,4.0
2618,4,19,4,3,20241226,1,1,2000.0,2400.0,
2619,18,10,1,3,20240526,1,1,1500.0,1700.0,
2620,42,26,3,1,20240721,7,1,1000.0,5200.0,3.0
2621,45,20,1,2,20241023,7,1,200.0,3000.0,4.0
2622,6,18,3,3,20240226,2,1,1000.0,1800.0,1.0
2623,32,17,3,2,20241119,5,2,2700.0,4700.0,5.0
2624,34,24,4,1,20240101,3,1,500.0,2300.0,
2625,40,25,4,3,20240521,7,0,0.0,4200.0,5.0
2626,4,22,4,2,20240427,1,3,2650.0,3250.0,3.0
2627,50,30,3,1,20240202,1,2,850.0,1450.0,2.0
2628,21,22,4,3,20240216,7,0,0.0,4200.0,4.0
2629,35,6,1,1,20240824,4,2,600.0,1400.0,3.0
2630,49,21,1,3,20240507,1,1,1000.0,1600.0,
2631,27,18,4,3,20241006,1,3,2500.0,2900.0,
2632,20,6,2,2,20241223,4,2,1300.0,2100.0,3.0
2633,28,28,3,3,20240604,3,2,500.0,2300.0,4.0
2634,5,4,4,2,20240720,3,0,0.0,600.0,
2635,49,3,1,2,20240630,5,0,0.0,1000.0,1.0
2636,5,1,2,1,20240529,5,0,0.0,1000.0,
2637,9,26,2,2,20240326,2,2,1600.0,2800.0,3.0
2638,48,21,4,3,20240220,2,0,0.0,1200.0,
2639,11,18,4,1,20240830,6,2,3300.0,5700.0,
2640,12,11,4,1,20240208,7,3,3000.0,5800.0,2.0
2641,35,20,1,3,20240309,6,2,550.0,2950.0,
2642,20,10,4,3,20240617,7,2,1900.0,3300.0,2.0
2643,40,25,4,3,20240716,6,3,2000.0,5600.0,
2644,2,26,1,1,20241128,2,1,200.0,1400.0,
2645,4,6,1,2,20240227,2,3,1950.0,2350.0,1.0
2646,2,21,4,2,20240823,1,0,0.0,600.0,1.0
2647,4,22,4,1,20240915,4,2,850.0,3250.0,4.0
2648,26,10,3,2,20240530,6,0,0.0,1200.0,5.0
2649,24,2,4,1,20240803,3,3,1850.0,2450.0,4.0
2650,31,11,4,2,20241210,1,2,1050.0,1450.0,4.0
2651,1,20,1,2,20240525,3,0,0.0,1200.0,
2652,42,20,1,2,20240218,7,3,3150.0,5950.0,2.0
2653,35,29,2,3,20241221,4,1,100.0,2500.0,1.0
2654,44,13,4,2,20240502,2,1,100.0,900.0,
2655,32,13,1,3,20240305,6,2,950.0,3350.0,2.0
2656,25,5,3,2,20240906,1,1,800.0,1000.0,4.0
2657,2,13,4,2,20241114,5,2,1000.0,3000.0,5.0
2658,20,19,3,2,20240808,5,3,1700.0,3700.0,
2659,32,2,1,2,20240108,4,3,2200.0,3000.0,5.0
2660,31,26,4,1,20241225,4,1,1000.0,3400.0,
2661,41,12,1,1,20240229,1,1,600.0,1000.0,1.0
2662,39,3,3,2,20241205,3,1,200.0,800.0,5.0
2663,22,29,4,3,20240714,7,1,500.0,4700.0,
2664,19,1,2,1,20241021,6,0,0.0,1200.0,
2665,24,12,3,1,20240909,1,0,0.0,400.0,3.0
2666,26,12,3,2,20240111,1,2,1300.0,1700.0,5.0
2667,30,22,4,1,20240909,5,2,1450.0,4450.0,
2668,2,4,3,2,20240521,3,0,0.0,600.0,
2669,27,2,2,3,20240723,4,2,2800.0,3600.0,5.0
2670,15,21,4,1,20240113,4,0,0.0,2400.0,2.0
2671,31,3,2,2,20240112,1,0,0.0,200.0,
2672,20,5,1,2,20240729,1,2,1750.0,1950.0,1.0
2673,50,28,3,3,20241012,3,0,0.0,1800.0,
2674,30,4,3,2,20240304,5,1,2500.0,3500.0,
2675,11,19,3,1,20240527,2,3,2200.0,3000.0,
2676,48,22,3,2,20241206,5,2,1900.0,4900.0,3.0
2677,35,21,1,1,20240513,7,3,1350.0,5550.0,3.0
2678,26,5,4,2,20241113,4,2,1600.0,2400.0,
2679,39,15,1,2,20240530,2,1,150.0,950.0,4.0
2680,48,17,3,3,20240401,2,0,0.0,800.0,
2681,13,24,2,2,20240109,7,3,1300.0,5500.0,5.0
2682,32,27,1,1,20240725,2,3,1700.0,2900.0,1.0
2683,29,15,2,3,20240317,6,3,1150.0,3550.0,1.0
2684,29,9,3,2,20240311,2,1,300.0,700.0,
2685,11,11,3,3,20240615,6,1,800.0,3200.0,
2686,39,15,3,3,20241018,7,2,2300.0,5100.0,3.0
2687,10,9,4,2,20240423,4,1,750.0,1550.0,4.0
2688,15,28,1,1,20240229,2,3,2500.0,3700.0,3.0
2689,25,26,3,2,20240423,5,3,2500.0,5500.0,
2690,29,3,2,1,20241105,3,3,2100.0,2700.0,5.0
2691,27,20,1,2,20241223,7,3,3300.0,6100.0,2.0
2692,34,8,2,2,20240110,4,2,2500.0,3300.0,
2693,7,17,3,1,20241221,5,3,1200.0,3200.0,4.0
2694,19,29,1,3,20240601,2,0,0.0,1200.0,2.0
2695,10,3,3,3,20241031,5,1,300.0,1300.0,
2696,39,22,1,1,20241012,5,1,800.0,3800.0,
2697,39,21,3,3,20240710,1,2,1400.0,2000.0,4.0
2698,19,26,4,3,20240330,7,2,900.0,5100.0,1.0
2699,4,16,3,3,20240703,4,3,1300.0,2900.0,
2700,10,3,4,1,20240706,2,3,1500.0,1900.0,4.0
2701,2,17,3,1,20240403,5,0,0.0,2000.0,2.0
2702,29,20,4,2,20241109,2,3,1950.0,2750.0,5.0
2703,26,12,2,1,20241015,4,1,300.0,1900.0,4.0
2704,8,26,4,3,20240908,5,3,1550.0,4550.0,
2705,32,21,1,3,20240617,1,2,1000.0,1600.0,4.0
2706,6,6,1,3,20240513,3,1,100.0,700.0,3.0
2707,27,1,3,3,20240816,1,0,0.0,200.0,
2708,30,23,1,3,20240110,6,0,0.0,3600.0,
2709,47,26,2,1,20240717,2,3,1550.0,2750.0,
2710,22,13,4,2,20240702,1,1,1500.0,1900.0,2.0
2711,45,8,1,3,20240328,7,2,500.0,1900.0,
2712,26,22,2,2,20240316,5,3,2650.0,5650.0,
2713,27,9,1,2,20240128,1,3,1700.0,1900.0,
2714,7,3,3,3,20240920,5,1,800.0,1800.0,3.0
2715,37,29,3,3,20240505,4,0,0.0,2400.0,
2716,9,14,2,1,20240619,1,0,0.0,400.0,
2717,26,22,3,3,20240428,1,2,1150.0,1750.0,4.0
2718,10,17,1,1,20240309,5,3,1550.0,3550.0,5.0
2719,14,10,3,3,20241130,4,2,2300.0,3100.0,2.0
2720,16,3,4,2,20240820,1,3,950.0,1150.0,
2721,38,23,4,3,20241206,3,3,1550.0,3350.0,1.0
2722,2,30,3,3,20240917,5,0,0.0,3000.0,4.0
2723,17,7,4,1,20241201,3,1,300.0,900.0,
2724,8,16,1,1,20240226,7,1,500.0,3300.0,
2725,12,11,3,3,20240923,5,0,0.0,2000.0,2.0
2726,37,19,1,3,20240208,7,0,0.0,2800.0,2.0
2727,18,25,4,1,20241024,4,1,2000.0,4400.0,
2728,4,12,2,3,20240414,6,3,1150.0,3550.0,
2729,38,10,1,2,20240421,1,3,1100.0,1300.0,
2730,40,12,4,3,20241115,4,3,2150.0,3750.0,2.0
2731,33,8,4,2,20241008,2,3,1000.0,1400.0,
2732,38,24,4,2,20241228,3,1,500.0,2300.0,
2733,10,18,3,2,20240625,5,3,3100.0,5100.0,4.0
2734,13,29,1,1,20240723,3,2,1000.0,2800.0,2.0
2735,13,8,2,2,20240807,2,0,0.0,400.0,3.0
2736,1,1,1,2,20240206,5,1,800.0,1800.0,2.0
2737,24,5,1,2,20240829,4,0,0.0,800.0,4.0
2738,15,10,1,3,20241116,7,0,0.0,1400.0,
2739,41,29,2,1,20240923,5,3,3900.0,6900.0,
2740,27,7,2,1,20240123,4,3,1300.0,2100.0,5.0
2741,2,23,2,3,20240802,6,2,800.0,4400.0,3.0
2742,47,27,3,2,20240202,7,1,2000.0,6200.0,2.0
2743,15,6,3,1,20240723,2,2,3500.0,3900.0,1.0
2744,16,25,3,1,20240909,1,2,1500.0,2100.0,
2745,44,6,2,2,20240510,1,3,1400.0,1600.0,
2746,28,7,1,3,20241201,3,2,2250.0,2850.0,
2747,7,8,3,1,20240606,6,1,400.0,1600.0,3.0
2748,9,16,4,3,20240329,6,0,0.0,2400.0,4.0
2749,48,13,1,3,20241116,1,0,0.0,400.0,1.0
2750,14,21,3,2,20240325,4,1,600.0,3000.0,5.0
2751,47,21,4,1,20240807,1,3,2600.0,3200.0,
2752,20,17,3,2,20240712,1,3,1700.0,2100.0,5.0
2753,11,9,2,2,20240820,2,3,2700.0,3100.0,1.0
2754,50,30,3,2,20240731,6,3,1800.0,5400.0,1.0
2755,13,22,3,2,20240809,3,3,3000.0,4800.0,
2756,37,10,2,3,20240726,4,3,2300.0,3100.0,
2757,12,4,4,3,20240820,2,1,100.0,500.0,4.0
2758,2,18,4,2,20240709,4,0,0.0,1600.0,4.0
2759,11,8,3,1,20241116,7,0,0.0,1400.0,5.0
2760,33,6,4,2,20241114,1,1,600.0,800.0,1.0
2761,2,17,4,1,20240823,6,2,950.0,3350.0,1.0
2762,16,7,3,2,20240619,3,1,450.0,1050.0,1.0
2763,38,23,2,2,20241028,7,3,2800.0,7000.0,2.0
2764,48,3,4,2,20241024,4,3,3800.0,4600.0,
2765,4,4,2,3,20240823,4,1,200.0,1000.0,4.0
2766,10,6,4,3,20240903,6,0,0.0,1200.0,
2767,7,11,1,1,20240908,2,1,500.0,1300.0,4.0
2768,20,6,4,1,20241224,5,0,0.0,1000.0,3.0
2769,24,9,2,3,20240108,5,1,100.0,1100.0,5.0
2770,32,24,1,1,20240517,3,2,750.0,2550.0,
2771,18,6,4,3,20241010,7,3,2250.0,3650.0,2.0
2772,47,17,1,1,20241220,4,3,3000.0,4600.0,
2773,16,20,2,1,20240519,5,2,700.0,2700.0,
2774,9,22,4,3,20240101,3,3,1800.0,3600.0,
2775,13,19,2,3,20240922,4,1,750.0,2350.0,3.0
2776,19,1,4,1,20241027,3,2,1550.0,2150.0,
2777,5,30,4,2,20240804,1,2,1350.0,1950.0,5.0
2778,7,22,4,1,20240624,1,2,900.0,1500.0,
2779,46,22,2,1,20240715,3,0,0.0,1800.0,
2780,10,16,2,2,20240620,6,0,0.0,2400.0,4.0
2781,50,12,3,1,20240120,7,3,3700.0,6500.0,
2782,36,18,2,2,20241220,6,1,450.0,2850.0,1.0
2783,45,6,1,3,20240715,6,1,750.0,1950.0,
2784,32,11,2,3,20240223,2,3,2550.0,3350.0,3.0
2785,18,1,3,1,20240628,3,2,1150.0,1750.0,5.0
2786,3,9,2,3,20240204,5,1,200.0,1200.0,
2787,30,2,3,1,20240406,6,3,1350.0,2550.0,1.0
2788,44,7,1,1,20241005,5,3,2950.0,3950.0,
2789,15,14,3,2,20240426,1,3,2400.0,2800.0,5.0
2790,22,7,1,3,20240827,5,1,400.0,1400.0,
2791,43,3,1,2,20240724,1,3,1200.0,1400.0,5.0
2792,48,29,4,2,20241111,2,2,250.0,1450.0,2.0
2793,2,5,3,3,20240210,5,1,1000.0,2000.0,5.0
2794,38,24,4,1,20240522,6,0,0.0,3600.0,
2795,48,18,1,2,20241124,3,1,500.0,1700.0,3.0
2796,16,22,3,1,20241203,5,1,100.0,3100.0,5.0
2797,14,7,1,3,20240616,1,0,0.0,200.0,2.0
2798,14,13,1,2,20241124,1,3,3050.0,3450.0,5.0
2799,25,20,1,3,20241222,6,3,2150.0,4550.0,3.0
2800,29,16,1,1,20240228,7,1,600.0,3400.0,4.0
2801,3,18,3,2,20240127,3,3,2750.0,3950.0,2.0
2802,26,14,2,1,20240120,2,2,1100.0,1900.0,2.0
2803,32,17,4,2,20240310,7,0,0.0,2800.0,
2804,31,1,4,1,20241011,4,3,1200.0,2000.0,5.0
2805,25,17,3,2,20240107,6,3,3200.0,5600.0,4.0
2806,28,6,2,1,20240508,2,3,800.0,1200.0,
2807,23,25,3,3,20240219,5,0,0.0,3000.0,4.0
2808,30,14,1,1,20240623,2,1,100.0,900.0,
2809,28,14,2,2,20240817,5,2,1500.0,3500.0,1.0
2810,24,6,4,1,20240810,2,2,1300.0,1700.0,5.0
2811,6,19,1,1,20240405,7,0,0.0,2800.0,
2812,45,22,3,3,20240918,7,0,0.0,4200.0,4.0
2813,45,27,2,2,20240101,6,3,2500.0,6100.0,3.0
2814,41,9,4,2,20240417,2,1,100.0,500.0,1.0
2815,1,13,3,2,20240515,2,2,850.0,1650.0,3.0
2816,43,20,3,3,20240731,3,3,3300.0,4500.0,
2817,48,2,4,2,20240901,7,1,800.0,2200.0,1.0
2818,33,12,3,2,20240501,5,3,4050.0,6050.0,
2819,4,21,3,3,20240709,2,2,1100.0,2300.0,
2820,19,5,2,1,20240515,1,0,0.0,200.0,1.0
2821,50,5,3,1,20240329,3,1,400.0,1000.0,4.0
2822,36,29,2,1,20241203,6,0,0.0,3600.0,2.0
2823,24,23,3,2,20240321,6,3,750.0,4350.0,4.0
2824,22,14,3,3,20240827,6,0,0.0,2400.0,3.0
2825,22,25,2,2,20240822,1,2,450.0,1050.0,5.0
2826,29,17,2,1,20240518,1,0,0.0,400.0,
2827,5,9,1,3,20240105,1,0,0.0,200.0,1.0
2828,31,21,4,2,20240731,6,2,400.0,4000.0,3.0
2829,15,21,2,2,20240910,5,0,0.0,3000.0,
2830,32,20,4,2,20240126,7,3,1850.0,4650.0,
2831,2,14,3,1,20240919,2,1,750.0,1550.0,
2832,27,15,1,3,20240528,5,0,0.0,2000.0,
2833,10,27,3,3,20241127,4,3,1050.0,3450.0,5.0
2834,43,26,2,1,20241003,1,3,2650.0,3250.0,1.0
2835,31,7,4,3,20240110,5,0,0.0,1000.0,
2836,15,10,2,1,20240203,5,2,3500.0,4500.0,3.0
2837,22,30,4,3,20241011,1,3,2950.0,3550.0,5.0
2838,46,29,4,2,20241005,2,3,2200.0,3400.0,
2839,8,12,1,1,20240213,4,3,1450.0,3050.0,5.0
2840,41,7,2,1,20240223,4,3,2000.0,2800.0,5.0
2841,28,25,1,1,20240411,3,0,0.0,1800.0,
2842,49,20,1,1,20240518,4,3,1850.0,3450.0,4.0
2843,6,17,3,2,20240227,6,2,400.0,2800.0,4.0
2844,36,20,3,1,20240129,2,1,1000.0,1800.0,2.0
2845,37,10,1,1,20240308,5,2,600.0,1600.0,4.0
2846,29,30,3,3,20240727,3,0,0.0,1800.0,5.0
2847,3,13,3,1,20241221,1,0,0.0,400.0,
2848,25,3,4,2,20240113,2,0,0.0,400.0,
2849,25,9,3,2,20240901,2,0,0.0,400.0,1.0
2850,24,8,2,3,20240625,5,0,0.0,1000.0,
2851,23,29,3,1,20240103,6,1,1500.0,5100.0,2.0
2852,42,3,1,3,20241201,2,1,800.0,1200.0,1.0
2853,41,3,2,2,20240403,7,3,1550.0,2950.0,2.0
2854,48,22,1,2,20240127,2,1,600.0,1800.0,4.0
2855,19,5,3,3,20240403,5,2,800.0,1800.0,1.0
2856,19,21,3,3,20240821,2,3,1750.0,2950.0,
2857,6,4,2,2,20240528,1,3,1100.0,1300.0,
2858,17,18,4,3,20240701,3,3,1800.0,3000.0,
2859,5,29,1,3,20240522,6,3,3800.0,7400.0,
2860,32,21,3,2,20241215,6,2,2900.0,6500.0,4.0
2861,22,18,2,1,20240919,6,0,0.0,2400.0,2.0
2862,47,9,4,1,20240129,1,3,1900.0,2100.0,
2863,18,8,3,3,20240104,5,0,0.0,1000.0,5.0
2864,9,13,4,2,20240920,5,2,300.0,2300.0,5.0
2865,23,20,1,2,20241107,6,1,600.0,3000.0,3.0
2866,25,1,4,2,20240827,7,2,350.0,1750.0,4.0
2867,33,30,3,2,20240414,2,1,200.0,1400.0,5.0
2868,23,9,3,3,20240621,5,0,0.0,1000.0,
2869,2,13,2,2,20240606,3,0,0.0,1200.0,4.0
2870,21,13,2,2,20240714,1,2,3250.0,3650.0,1.0
2871,13,2,3,1,20240425,7,2,900.0,2300.0,5.0
2872,36,6,1,3,20240503,2,2,950.0,1350.0,
2873,10,24,3,1,20240510,7,3,2400.0,6600.0,
2874,27,30,2,3,20240208,3,0,0.0,1800.0,
2875,41,21,3,3,20240504,7,2,2600.0,6800.0,
2876,27,6,3,3,20240327,2,0,0.0,400.0,5.0
2877,41,25,4,1,20241006,7,1,1000.0,5200.0,5.0
2878,25,16,1,2,20240106,6,0,0.0,2400.0,3.0
2879,48,21,4,1,20241018,4,0,0.0,2400.0,5.0
2880,12,18,1,2,20240905,1,1,400.0,800.0,2.0
2881,10,16,2,3,20240108,5,2,1950.0,3950.0,1.0
2882,31,4,3,3,20240702,2,3,2550.0,2950.0,1.0
2883,45,3,4,2,20240201,2,1,600.0,1000.0,4.0
2884,14,4,3,1,20240415,7,3,2200.0,3600.0,
2885,12,6,4,3,20240820,7,2,500.0,1900.0,
2886,21,8,2,2,20240126,5,0,0.0,1000.0,3.0
2887,10,8,3,2,20240321,7,1,2000.0,3400.0,3.0
2888,10,14,2,3,20240903,1,2,400.0,800.0,
2889,44,30,4,2,20240526,1,0,0.0,600.0,3.0
2890,22,25,1,3,20241130,4,3,1850.0,4250.0,2.0
2891,12,5,2,3,20240124,3,1,2000.0,2600.0,5.0
2892,24,26,1,3,20241107,1,3,950.0,1550.0,4.0
2893,1,12,4,2,20241021,7,1,2000.0,4800.0,
2894,24,30,2,1,20241125,3,2,2900.0,4700.0,1.0
2895,10,21,2,2,20240921,6,0,0.0,3600.0,
2896,27,22,2,3,20240702,5,2,1600.0,4600.0,1.0
2897,50,29,3,2,20240626,1,3,3500.0,4100.0,3.0
2898,34,22,4,1,20241121,4,3,3000.0,5400.0,4.0
2899,17,16,3,3,20240313,3,0,0.0,1200.0,3.0
2900,47,5,3,1,20240722,2,0,0.0,400.0,
2901,40,24,2,3,20240705,2,0,0.0,1200.0,
2902,13,10,3,2,20240104,2,1,100.0,500.0,2.0
2903,9,6,2,3,20240801,1,2,650.0,850.0,5.0
2904,20,9,3,3,20240817,7,3,2900.0,4300.0,4.0
2905,30,28,2,3,20241020,6,3,2950.0,6550.0,
2906,48,26,2,1,20240728,2,3,2900.0,4100.0,
2907,3,15,3,2,20241027,7,2,3100.0,5900.0,
2908,34,29,1,2,20240220,6,3,3400.0,7000.0,
2909,49,24,4,3,20240311,4,0,0.0,2400.0,4.0
2910,5,2,2,2,20240829,6,2,1300.0,2500.0,
2911,4,14,1,1,20240520,7,2,1100.0,3900.0,5.0
2912,30,3,3,2,20240929,3,0,0.0,600.0,1.0
2913,37,18,4,2,20241022,6,0,0.0,2400.0,3.0
2914,41,16,2,1,20240901,6,0,0.0,2400.0,
2915,24,21,2,2,20240529,5,2,1800.0,4800.0,2.0
2916,21,5,4,1,20240327,5,1,450.0,1450.0,3.0
2917,30,4,4,3,20240703,7,0,0.0,1400.0,4.0
2918,6,22,2,3,20240603,3,0,0.0,1800.0,
2919,4,4,2,2,20240928,7,1,100.0,1500.0,
2920,48,4,1,2,20240614,3,0,0.0,600.0,3.0
2921,9,19,3,2,20241105,5,1,2000.0,4000.0,1.0
2922,10,11,4,3,20241125,5,2,1150.0,3150.0,
2923,30,2,1,3,20240106,4,2,1100.0,1900.0,1.0
2924,38,12,1,1,20240917,7,3,2400.0,5200.0,1.0
2925,49,21,2,1,20241104,3,3,1300.0,3100.0,1.0
2926,43,28,4,1,20241122,3,0,0.0,1800.0,3.0
2927,50,15,4,3,20241028,5,0,0.0,2000.0,3.0
2928,42,17,2,3,20240515,6,3,2650.0,5050.0,
2929,9,21,1,1,20240718,6,3,1700.0,5300.0,
2930,46,27,2,1,20241123,2,0,0.0,1200.0,5.0
2931,2,2,1,2,20240924,3,2,1200.0,1800.0,1.0
2932,43,6,3,2,20240615,7,1,2000.0,3400.0,3.0
2933,38,14,3,2,20240905,2,2,2000.0,2800.0,3.0
2934,2,25,4,1,20240728,4,3,1100.0,3500.0,5.0
2935,46,22,3,1,20240615,2,1,300.0,1500.0,
2936,2,10,2,1,20240304,7,1,100.0,1500.0,2.0
2937,40,4,1,1,20240216,3,0,0.0,600.0,3.0
2938,11,27,4,3,20241122,2,0,0.0,1200.0,3.0
2939,50,5,2,2,20241005,3,3,2950.0,3550.0,3.0
2940,48,20,3,1,20240723,6,2,1000.0,3400.0,1.0
2941,10,1,4,1,20240601,1,2,1200.0,1400.0,
2942,5,27,3,3,20240717,4,0,0.0,2400.0,1.0
2943,36,4,3,3,20240711,1,1,750.0,950.0,2.0
2944,1,16,1,1,20240704,6,3,1300.0,3700.0,1.0
2945,40,1,2,3,20240711,5,1,1500.0,2500.0,1.0
2946,22,10,4,2,20240129,5,2,1050.0,2050.0,
2947,18,5,2,1,20240604,6,1,100.0,1300.0,3.0
2948,27,29,1,1,20240105,5,0,0.0,3000.0,1.0
2949,47,30,3,1,20240323,2,3,1250.0,2450.0,
2950,26,19,4,3,20240122,1,3,1650.0,2050.0,
2951,9,17,1,3,20240823,1,3,3650.0,4050.0,4.0
2952,18,4,4,2,20241006,6,2,900.0,2100.0,5.0
2953,50,8,1,2,20240108,4,3,750.0,1550.0,3.0
2954,38,26,2,2,20240704,6,0,0.0,3600.0,4.0
2955,27,13,3,2,20240227,1,3,1550.0,1950.0,4.0
2956,18,20,4,1,20240928,1,0,0.0,400.0,
2957,24,18,1,3,20240718,2,3,1000.0,1800.0,3.0
2958,35,25,4,3,20240617,2,3,2450.0,3650.0,
2959,48,26,2,3,20240815,5,3,1500.0,4500.0,3.0
2960,21,8,1,1,20240702,5,1,750.0,1750.0,2.0
2961,34,20,2,1,20240721,5,2,1500.0,3500.0,4.0
2962,28,11,4,3,20240426,2,1,600.0,1400.0,2.0
2963,10,16,3,1,20240601,5,2,800.0,2800.0,
2964,49,11,2,2,20241214,5,2,2400.0,4400.0,5.0
2965,27,18,3,3,20240120,2,0,0.0,800.0,3.0
2966,33,19,4,2,20240219,5,0,0.0,2000.0,4.0
2967,6,12,1,3,20240604,3,3,2700.0,3900.0,3.0
2968,13,7,4,3,20240227,5,0,0.0,1000.0,
2969,14,19,2,1,20240109,5,3,1500.0,3500.0,5.0
2970,22,26,2,3,20240123,6,1,400.0,4000.0,1.0
2971,37,29,2,2,20241212,5,1,150.0,3150.0,
2972,38,15,2,2,20240612,5,1,450.0,2450.0,
2973,10,25,1,3,20241229,5,2,1250.0,4250.0,4.0
2974,1,8,1,2,20240725,7,3,1150.0,2550.0,1.0
2975,17,29,4,3,20240514,3,3,1050.0,2850.0,2.0
2976,19,27,2,2,20241123,2,0,0.0,1200.0,5.0
2977,37,12,3,1,20241207,1,3,950.0,1350.0,2.0
2978,15,17,4,1,20240416,2,1,200.0,1000.0,3.0
2979,7,15,4,1,20240915,5,1,1000.0,3000.0,
2980,13,17,2,2,20240812,5,0,0.0,2000.0,
2981,16,29,1,2,20240128,7,2,550.0,4750.0,5.0
2982,12,16,3,2,20241013,1,2,3000.0,3400.0,
2983,40,6,4,1,20240619,3,3,1850.0,2450.0,
2984,14,20,2,2,20241211,5,2,2800.0,4800.0,
2985,10,12,1,3,20241121,1,0,0.0,400.0,
2986,44,20,2,1,20240124,3,3,3550.0,4750.0,3.0
2987,48,27,4,1,20241006,1,0,0.0,600.0,
2988,39,30,2,2,20240318,7,0,0.0,4200.0,1.0
2989,36,23,1,2,20240514,2,1,200.0,1400.0,5.0
2990,7,5,3,2,20240331,3,3,2300.0,2900.0,
2991,9,20,3,1,20240327,1,3,950.0,1350.0,
2992,46,13,2,1,20241103,4,3,1250.0,2850.0,5.0
2993,27,9,2,1,20241228,1,0,0.0,200.0,5.0
2994,38,19,4,3,20240223,6,1,1500.0,3900.0,
2995,24,9,1,3,20240117,4,2,1750.0,2550.0,5.0
2996,10,14,4,2,20241212,6,1,600.0,3000.0,3.0
2997,22,11,4,2,20240615,7,3,3450.0,6250.0,3.0
2998,21,20,2,3,20241030,3,3,2850.0,4050.0,3.0
2999,43,26,3,1,20240218,5,0,0.0,3000.0,2.0
3000,27,7,4,3,20240519,2,0,0.0,400.0,2.0
3001,37,28,2,3,20241011,4,1,2000.0,4400.0,5.0
3002,32,9,3,2,20240615,7,0,0.0,1400.0,4.0
3003,5,10,4,1,20240923,4,3,3050.0,3850.0,3.0
3004,27,9,2,1,20241127,7,0,0.0,1400.0,2.0
3005,1,8,3,2,20240503,7,1,750.0,2150.0,5.0
3006,28,25,2,2,20240809,2,2,1050.0,2250.0,2.0
3007,2,2,2,2,20240312,5,3,3400.0,4400.0,
3008,28,26,1,1,20240823,6,2,2250.0,5850.0,1.0
3009,17,5,3,1,20241001,2,3,2850.0,3250.0,3.0
