booking_id,customer_id,room_id,booking_channel_id,check_in_date,check_out_date,stay_length
2536,39,24,3,2024-05-17T00:00:00,2024-05-24T00:00:00,7
2537,24,21,3,2024-01-29T00:00:00,2024-02-05T00:00:00,7
2538,48,4,4,2024-02-19T00:00:00,2024-02-23T00:00:00,4
2539,43,6,2,2024-06-09T00:00:00,2024-06-15T00:00:00,6
2540,22,16,2,2024-07-24T00:00:00,2024-07-26T00:00:00,2
2541,49,22,3,2024-06-14T00:00:00,2024-06-20T00:00:00,6
2542,7,26,4,2024-10-08T00:00:00,2024-10-11T00:00:00,3
2543,34,24,2,2024-08-13T00:00:00,2024-08-18T00:00:00,5
2544,8,19,4,2024-05-17T00:00:00,2024-05-20T00:00:00,3
2545,36,18,3,2024-06-26T00:00:00,2024-06-28T00:00:00,2
2546,3,2,3,2024-02-18T00:00:00,2024-02-23T00:00:00,5
2547,36,13,3,2024-07-16T00:00:00,2024-07-18T00:00:00,2
2548,29,9,2,2024-11-04T00:00:00,2024-11-09T00:00:00,5
2549,11,29,2,2024-03-23T00:00:00,2024-03-29T00:00:00,6
2550,15,10,1,2024-05-29T00:00:00,2024-05-31T00:00:00,2
2551,22,13,1,2024-10-16T00:00:00,2024-10-18T00:00:00,2
2552,29,28,3,2024-02-13T00:00:00,2024-02-14T00:00:00,1
2553,16,30,2,2024-01-26T00:00:00,2024-02-01T00:00:00,6
2554,2,30,4,2024-04-16T00:00:00,2024-04-20T00:00:00,4
2555,35,23,1,2024-08-15T00:00:00,2024-08-21T00:00:00,6
2556,31,5,3,2024-09-11T00:00:00,2024-09-14T00:00:00,3
2557,36,27,1,2024-03-04T00:00:00,2024-03-08T00:00:00,4
2558,13,4,3,2024-12-12T00:00:00,2024-12-14T00:00:00,2
2559,8,3,2,2024-06-11T00:00:00,2024-06-13T00:00:00,2
2560,16,28,4,2024-10-27T00:00:00,2024-10-29T00:00:00,2
2561,3,6,2,2024-12-08T00:00:00,2024-12-14T00:00:00,6
2562,20,5,1,2024-05-20T00:00:00,2024-05-21T00:00:00,1
2563,7,25,4,2024-09-15T00:00:00,2024-09-22T00:00:00,7
2564,9,14,3,2024-10-27T00:00:00,2024-10-31T00:00:00,4
2565,46,21,1,2024-01-29T00:00:00,2024-01-30T00:00:00,1
2566,31,20,2,2024-10-23T00:00:00,2024-10-30T00:00:00,7
2567,36,8,2,2024-05-08T00:00:00,2024-05-11T00:00:00,3
2568,11,19,1,2024-07-15T00:00:00,2024-07-22T00:00:00,7
2569,49,9,2,2024-06-16T00:00:00,2024-06-17T00:00:00,1
2570,50,25,2,2024-02-01T00:00:00,2024-02-07T00:00:00,6
2571,15,27,3,2024-09-16T00:00:00,2024-09-23T00:00:00,7
2572,13,29,1,2024-05-17T00:00:00,2024-05-20T00:00:00,3
2573,7,26,1,2024-09-13T00:00:00,2024-09-15T00:00:00,2
2574,13,10,2,2024-01-08T00:00:00,2024-01-13T00:00:00,5
2575,21,26,2,2024-01-20T00:00:00,2024-01-25T00:00:00,5
2576,15,5,4,2024-03-06T00:00:00,2024-03-08T00:00:00,2
2577,38,11,1,2024-10-14T00:00:00,2024-10-17T00:00:00,3
2578,16,10,3,2024-01-29T00:00:00,2024-01-30T00:00:00,1
2579,11,15,1,2024-12-24T00:00:00,2024-12-25T00:00:00,1
2580,2,1,3,2024-07-16T00:00:00,2024-07-17T00:00:00,1
2581,12,24,4,2024-11-08T00:00:00,2024-11-09T00:00:00,1
2582,14,22,4,2024-02-25T00:00:00,2024-02-28T00:00:00,3
2583,49,21,2,2024-11-02T00:00:00,2024-11-03T00:00:00,1
2584,41,24,4,2024-09-15T00:00:00,2024-09-17T00:00:00,2
2585,45,23,2,2024-01-14T00:00:00,2024-01-17T00:00:00,3
2586,37,13,3,2024-11-28T00:00:00,2024-12-03T00:00:00,5
2587,35,11,4,2024-06-28T00:00:00,2024-07-04T00:00:00,6
2588,46,28,4,2024-06-15T00:00:00,2024-06-21T00:00:00,6
2589,7,9,2,2024-08-24T00:00:00,2024-08-26T00:00:00,2
2590,26,15,2,2024-04-26T00:00:00,2024-05-01T00:00:00,5
2591,31,6,3,2024-04-10T00:00:00,2024-04-11T00:00:00,1
2592,20,2,2,2024-11-10T00:00:00,2024-11-12T00:00:00,2
2593,22,6,2,2024-06-11T00:00:00,2024-06-14T00:00:00,3
2594,8,12,4,2024-08-05T00:00:00,2024-08-08T00:00:00,3
2595,16,16,2,2024-12-13T00:00:00,2024-12-19T00:00:00,6
2596,31,4,4,2024-02-22T00:00:00,2024-02-23T00:00:00,1
2597,12,24,2,2024-01-16T00:00:00,2024-01-21T00:00:00,5
2598,2,5,3,2024-05-26T00:00:00,2024-05-29T00:00:00,3
2599,42,6,2,2024-05-23T00:00:00,2024-05-24T00:00:00,1
2600,20,29,1,2024-07-04T00:00:00,2024-07-10T00:00:00,6
2601,48,29,4,2024-05-02T00:00:00,2024-05-05T00:00:00,3
2602,28,23,2,2024-07-22T00:00:00,2024-07-26T00:00:00,4
2603,11,6,1,2024-12-04T00:00:00,2024-12-07T00:00:00,3
2604,17,3,1,2024-05-28T00:00:00,2024-05-29T00:00:00,1
2605,17,1,2,2024-04-21T00:00:00,2024-04-28T00:00:00,7
2606,50,20,4,2024-02-04T00:00:00,2024-02-08T00:00:00,4
2607,39,22,2,2024-12-23T00:00:00,2024-12-26T00:00:00,3
2608,30,25,4,2024-07-29T00:00:00,2024-08-02T00:00:00,4
2609,32,19,3,2024-02-16T00:00:00,2024-02-19T00:00:00,3
2610,36,21,1,2024-12-13T00:00:00,2024-12-17T00:00:00,4
2611,4,5,4,2024-12-13T00:00:00,2024-12-17T00:00:00,4
2612,14,18,1,2024-12-04T00:00:00,2024-12-05T00:00:00,1
2613,33,15,3,2024-01-09T00:00:00,2024-01-13T00:00:00,4
2614,15,22,2,2024-12-16T00:00:00,2024-12-17T00:00:00,1
2615,42,5,1,2024-07-03T00:00:00,2024-07-07T00:00:00,4
2616,45,24,3,2024-03-04T00:00:00,2024-03-11T00:00:00,7
2617,23,1,3,2024-03-19T00:00:00,2024-03-21T00:00:00,2
2618,4,19,4,2024-12-26T00:00:00,2024-12-27T00:00:00,1
2619,18,10,1,2024-05-26T00:00:00,2024-05-27T00:00:00,1
2620,42,26,3,2024-07-21T00:00:00,2024-07-28T00:00:00,7
2621,45,20,1,2024-10-23T00:00:00,2024-10-30T00:00:00,7
2622,6,18,3,2024-02-26T00:00:00,2024-02-28T00:00:00,2
2623,32,17,3,2024-11-19T00:00:00,2024-11-24T00:00:00,5
2624,34,24,4,2024-01-01T00:00:00,2024-01-04T00:00:00,3
2625,40,25,4,2024-05-21T00:00:00,2024-05-28T00:00:00,7
2626,4,22,4,2024-04-27T00:00:00,2024-04-28T00:00:00,1
2627,50,30,3,2024-02-02T00:00:00,2024-02-03T00:00:00,1
2628,21,22,4,2024-02-16T00:00:00,2024-02-23T00:00:00,7
2629,35,6,1,2024-08-24T00:00:00,2024-08-28T00:00:00,4
2630,49,21,1,2024-05-07T00:00:00,2024-05-08T00:00:00,1
2631,27,18,4,2024-10-06T00:00:00,2024-10-07T00:00:00,1
2632,20,6,2,2024-12-23T00:00:00,2024-12-27T00:00:00,4
2633,28,28,3,2024-06-04T00:00:00,2024-06-07T00:00:00,3
2634,5,4,4,2024-07-20T00:00:00,2024-07-23T00:00:00,3
2635,49,3,1,2024-06-30T00:00:00,2024-07-05T00:00:00,5
2636,5,1,2,2024-05-29T00:00:00,2024-06-03T00:00:00,5
2637,9,26,2,2024-03-26T00:00:00,2024-03-28T00:00:00,2
2638,48,21,4,2024-02-20T00:00:00,2024-02-22T00:00:00,2
2639,11,18,4,2024-08-30T00:00:00,2024-09-05T00:00:00,6
2640,12,11,4,2024-02-08T00:00:00,2024-02-15T00:00:00,7
2641,35,20,1,2024-03-09T00:00:00,2024-03-15T00:00:00,6
2642,20,10,4,2024-06-17T00:00:00,2024-06-24T00:00:00,7
2643,40,25,4,2024-07-16T00:00:00,2024-07-22T00:00:00,6
2644,2,26,1,2024-11-28T00:00:00,2024-11-30T00:00:00,2
2645,4,6,1,2024-02-27T00:00:00,2024-02-29T00:00:00,2
2646,2,21,4,2024-08-23T00:00:00,2024-08-24T00:00:00,1
2647,4,22,4,2024-09-15T00:00:00,2024-09-19T00:00:00,4
2648,26,10,3,2024-05-30T00:00:00,2024-06-05T00:00:00,6
2649,24,2,4,2024-08-03T00:00:00,2024-08-06T00:00:00,3
2650,31,11,4,2024-12-10T00:00:00,2024-12-11T00:00:00,1
2651,1,20,1,2024-05-25T00:00:00,2024-05-28T00:00:00,3
2652,42,20,1,2024-02-18T00:00:00,2024-02-25T00:00:00,7
2653,35,29,2,2024-12-21T00:00:00,2024-12-25T00:00:00,4
2654,44,13,4,2024-05-02T00:00:00,2024-05-04T00:00:00,2
2655,32,13,1,2024-03-05T00:00:00,2024-03-11T00:00:00,6
2656,25,5,3,2024-09-06T00:00:00,2024-09-07T00:00:00,1
2657,2,13,4,2024-11-14T00:00:00,2024-11-19T00:00:00,5
2658,20,19,3,2024-08-08T00:00:00,2024-08-13T00:00:00,5
2659,32,2,1,2024-01-08T00:00:00,2024-01-12T00:00:00,4
2660,31,26,4,2024-12-25T00:00:00,2024-12-29T00:00:00,4
2661,41,12,1,2024-02-29T00:00:00,2024-03-01T00:00:00,1
2662,39,3,3,2024-12-05T00:00:00,2024-12-08T00:00:00,3
2663,22,29,4,2024-07-14T00:00:00,2024-07-21T00:00:00,7
2664,19,1,2,2024-10-21T00:00:00,2024-10-27T00:00:00,6
2665,24,12,3,2024-09-09T00:00:00,2024-09-10T00:00:00,1
2666,26,12,3,2024-01-11T00:00:00,2024-01-12T00:00:00,1
2667,30,22,4,2024-09-09T00:00:00,2024-09-14T00:00:00,5
2668,2,4,3,2024-05-21T00:00:00,2024-05-24T00:00:00,3
2669,27,2,2,2024-07-23T00:00:00,2024-07-27T00:00:00,4
2670,15,21,4,2024-01-13T00:00:00,2024-01-17T00:00:00,4
2671,31,3,2,2024-01-12T00:00:00,2024-01-13T00:00:00,1
2672,20,5,1,2024-07-29T00:00:00,2024-07-30T00:00:00,1
2673,50,28,3,2024-10-12T00:00:00,2024-10-15T00:00:00,3
2674,30,4,3,2024-03-04T00:00:00,2024-03-09T00:00:00,5
2675,11,19,3,2024-05-27T00:00:00,2024-05-29T00:00:00,2
2676,48,22,3,2024-12-06T00:00:00,2024-12-11T00:00:00,5
2677,35,21,1,2024-05-13T00:00:00,2024-05-20T00:00:00,7
2678,26,5,4,2024-11-13T00:00:00,2024-11-17T00:00:00,4
2679,39,15,1,2024-05-30T00:00:00,2024-06-01T00:00:00,2
2680,48,17,3,2024-04-01T00:00:00,2024-04-03T00:00:00,2
2681,13,24,2,2024-01-09T00:00:00,2024-01-16T00:00:00,7
2682,32,27,1,2024-07-25T00:00:00,2024-07-27T00:00:00,2
2683,29,15,2,2024-03-17T00:00:00,2024-03-23T00:00:00,6
2684,29,9,3,2024-03-11T00:00:00,2024-03-13T00:00:00,2
2685,11,11,3,2024-06-15T00:00:00,2024-06-21T00:00:00,6
2686,39,15,3,2024-10-18T00:00:00,2024-10-25T00:00:00,7
2687,10,9,4,2024-04-23T00:00:00,2024-04-27T00:00:00,4
2688,15,28,1,2024-02-29T00:00:00,2024-03-02T00:00:00,2
2689,25,26,3,2024-04-23T00:00:00,2024-04-28T00:00:00,5
2690,29,3,2,2024-11-05T00:00:00,2024-11-08T00:00:00,3
2691,27,20,1,2024-12-23T00:00:00,2024-12-30T00:00:00,7
2692,34,8,2,2024-01-10T00:00:00,2024-01-14T00:00:00,4
2693,7,17,3,2024-12-21T00:00:00,2024-12-26T00:00:00,5
2694,19,29,1,2024-06-01T00:00:00,2024-06-03T00:00:00,2
2695,10,3,3,2024-10-31T00:00:00,2024-11-05T00:00:00,5
2696,39,22,1,2024-10-12T00:00:00,2024-10-17T00:00:00,5
2697,39,21,3,2024-07-10T00:00:00,2024-07-11T00:00:00,1
2698,19,26,4,2024-03-30T00:00:00,2024-04-06T00:00:00,7
2699,4,16,3,2024-07-03T00:00:00,2024-07-07T00:00:00,4
2700,10,3,4,2024-07-06T00:00:00,2024-07-08T00:00:00,2
2701,2,17,3,2024-04-03T00:00:00,2024-04-08T00:00:00,5
2702,29,20,4,2024-11-09T00:00:00,2024-11-11T00:00:00,2
2703,26,12,2,2024-10-15T00:00:00,2024-10-19T00:00:00,4
2704,8,26,4,2024-09-08T00:00:00,2024-09-13T00:00:00,5
2705,32,21,1,2024-06-17T00:00:00,2024-06-18T00:00:00,1
2706,6,6,1,2024-05-13T00:00:00,2024-05-16T00:00:00,3
2707,27,1,3,2024-08-16T00:00:00,2024-08-17T00:00:00,1
2708,30,23,1,2024-01-10T00:00:00,2024-01-16T00:00:00,6
2709,47,26,2,2024-07-17T00:00:00,2024-07-19T00:00:00,2
2710,22,13,4,2024-07-02T00:00:00,2024-07-03T00:00:00,1
2711,45,8,1,2024-03-28T00:00:00,2024-04-04T00:00:00,7
2712,26,22,2,2024-03-16T00:00:00,2024-03-21T00:00:00,5
2713,27,9,1,2024-01-28T00:00:00,2024-01-29T00:00:00,1
2714,7,3,3,2024-09-20T00:00:00,2024-09-25T00:00:00,5
2715,37,29,3,2024-05-05T00:00:00,2024-05-09T00:00:00,4
2716,9,14,2,2024-06-19T00:00:00,2024-06-20T00:00:00,1
2717,26,22,3,2024-04-28T00:00:00,2024-04-29T00:00:00,1
2718,10,17,1,2024-03-09T00:00:00,2024-03-14T00:00:00,5
2719,14,10,3,2024-11-30T00:00:00,2024-12-04T00:00:00,4
2720,16,3,4,2024-08-20T00:00:00,2024-08-21T00:00:00,1
2721,38,23,4,2024-12-06T00:00:00,2024-12-09T00:00:00,3
2722,2,30,3,2024-09-17T00:00:00,2024-09-22T00:00:00,5
2723,17,7,4,2024-12-01T00:00:00,2024-12-04T00:00:00,3
2724,8,16,1,2024-02-26T00:00:00,2024-03-04T00:00:00,7
2725,12,11,3,2024-09-23T00:00:00,2024-09-28T00:00:00,5
2726,37,19,1,2024-02-08T00:00:00,2024-02-15T00:00:00,7
2727,18,25,4,2024-10-24T00:00:00,2024-10-28T00:00:00,4
2728,4,12,2,2024-04-14T00:00:00,2024-04-20T00:00:00,6
2729,38,10,1,2024-04-21T00:00:00,2024-04-22T00:00:00,1
2730,40,12,4,2024-11-15T00:00:00,2024-11-19T00:00:00,4
2731,33,8,4,2024-10-08T00:00:00,2024-10-10T00:00:00,2
2732,38,24,4,2024-12-28T00:00:00,2024-12-31T00:00:00,3
2733,10,18,3,2024-06-25T00:00:00,2024-06-30T00:00:00,5
2734,13,29,1,2024-07-23T00:00:00,2024-07-26T00:00:00,3
2735,13,8,2,2024-08-07T00:00:00,2024-08-09T00:00:00,2
2736,1,1,1,2024-02-06T00:00:00,2024-02-11T00:00:00,5
2737,24,5,1,2024-08-29T00:00:00,2024-09-02T00:00:00,4
2738,15,10,1,2024-11-16T00:00:00,2024-11-23T00:00:00,7
2739,41,29,2,2024-09-23T00:00:00,2024-09-28T00:00:00,5
2740,27,7,2,2024-01-23T00:00:00,2024-01-27T00:00:00,4
2741,2,23,2,2024-08-02T00:00:00,2024-08-08T00:00:00,6
2742,47,27,3,2024-02-02T00:00:00,2024-02-09T00:00:00,7
2743,15,6,3,2024-07-23T00:00:00,2024-07-25T00:00:00,2
2744,16,25,3,2024-09-09T00:00:00,2024-09-10T00:00:00,1
2745,44,6,2,2024-05-10T00:00:00,2024-05-11T00:00:00,1
2746,28,7,1,2024-12-01T00:00:00,2024-12-04T00:00:00,3
2747,7,8,3,2024-06-06T00:00:00,2024-06-12T00:00:00,6
2748,9,16,4,2024-03-29T00:00:00,2024-04-04T00:00:00,6
2749,48,13,1,2024-11-16T00:00:00,2024-11-17T00:00:00,1
2750,14,21,3,2024-03-25T00:00:00,2024-03-29T00:00:00,4
2751,47,21,4,2024-08-07T00:00:00,2024-08-08T00:00:00,1
2752,20,17,3,2024-07-12T00:00:00,2024-07-13T00:00:00,1
2753,11,9,2,2024-08-20T00:00:00,2024-08-22T00:00:00,2
2754,50,30,3,2024-07-31T00:00:00,2024-08-06T00:00:00,6
2755,13,22,3,2024-08-09T00:00:00,2024-08-12T00:00:00,3
2756,37,10,2,2024-07-26T00:00:00,2024-07-30T00:00:00,4
2757,12,4,4,2024-08-20T00:00:00,2024-08-22T00:00:00,2
2758,2,18,4,2024-07-09T00:00:00,2024-07-13T00:00:00,4
2759,11,8,3,2024-11-16T00:00:00,2024-11-23T00:00:00,7
2760,33,6,4,2024-11-14T00:00:00,2024-11-15T00:00:00,1
2761,2,17,4,2024-08-23T00:00:00,2024-08-29T00:00:00,6
2762,16,7,3,2024-06-19T00:00:00,2024-06-22T00:00:00,3
2763,38,23,2,2024-10-28T00:00:00,2024-11-04T00:00:00,7
2764,48,3,4,2024-10-24T00:00:00,2024-10-28T00:00:00,4
2765,4,4,2,2024-08-23T00:00:00,2024-08-27T00:00:00,4
2766,10,6,4,2024-09-03T00:00:00,2024-09-09T00:00:00,6
2767,7,11,1,2024-09-08T00:00:00,2024-09-10T00:00:00,2
2768,20,6,4,2024-12-24T00:00:00,2024-12-29T00:00:00,5
2769,24,9,2,2024-01-08T00:00:00,2024-01-13T00:00:00,5
2770,32,24,1,2024-05-17T00:00:00,2024-05-20T00:00:00,3
2771,18,6,4,2024-10-10T00:00:00,2024-10-17T00:00:00,7
2772,47,17,1,2024-12-20T00:00:00,2024-12-24T00:00:00,4
2773,16,20,2,2024-05-19T00:00:00,2024-05-24T00:00:00,5
2774,9,22,4,2024-01-01T00:00:00,2024-01-04T00:00:00,3
2775,13,19,2,2024-09-22T00:00:00,2024-09-26T00:00:00,4
2776,19,1,4,2024-10-27T00:00:00,2024-10-30T00:00:00,3
2777,5,30,4,2024-08-04T00:00:00,2024-08-05T00:00:00,1
2778,7,22,4,2024-06-24T00:00:00,2024-06-25T00:00:00,1
2779,46,22,2,2024-07-15T00:00:00,2024-07-18T00:00:00,3
2780,10,16,2,2024-06-20T00:00:00,2024-06-26T00:00:00,6
2781,50,12,3,2024-01-20T00:00:00,2024-01-27T00:00:00,7
2782,36,18,2,2024-12-20T00:00:00,2024-12-26T00:00:00,6
2783,45,6,1,2024-07-15T00:00:00,2024-07-21T00:00:00,6
2784,32,11,2,2024-02-23T00:00:00,2024-02-25T00:00:00,2
2785,18,1,3,2024-06-28T00:00:00,2024-07-01T00:00:00,3
2786,3,9,2,2024-02-04T00:00:00,2024-02-09T00:00:00,5
2787,30,2,3,2024-04-06T00:00:00,2024-04-12T00:00:00,6
2788,44,7,1,2024-10-05T00:00:00,2024-10-10T00:00:00,5
2789,15,14,3,2024-04-26T00:00:00,2024-04-27T00:00:00,1
2790,22,7,1,2024-08-27T00:00:00,2024-09-01T00:00:00,5
2791,43,3,1,2024-07-24T00:00:00,2024-07-25T00:00:00,1
2792,48,29,4,2024-11-11T00:00:00,2024-11-13T00:00:00,2
2793,2,5,3,2024-02-10T00:00:00,2024-02-15T00:00:00,5
2794,38,24,4,2024-05-22T00:00:00,2024-05-28T00:00:00,6
2795,48,18,1,2024-11-24T00:00:00,2024-11-27T00:00:00,3
2796,16,22,3,2024-12-03T00:00:00,2024-12-08T00:00:00,5
2797,14,7,1,2024-06-16T00:00:00,2024-06-17T00:00:00,1
2798,14,13,1,2024-11-24T00:00:00,2024-11-25T00:00:00,1
2799,25,20,1,2024-12-22T00:00:00,2024-12-28T00:00:00,6
2800,29,16,1,2024-02-28T00:00:00,2024-03-06T00:00:00,7
2801,3,18,3,2024-01-27T00:00:00,2024-01-30T00:00:00,3
2802,26,14,2,2024-01-20T00:00:00,2024-01-22T00:00:00,2
2803,32,17,4,2024-03-10T00:00:00,2024-03-17T00:00:00,7
2804,31,1,4,2024-10-11T00:00:00,2024-10-15T00:00:00,4
2805,25,17,3,2024-01-07T00:00:00,2024-01-13T00:00:00,6
2806,28,6,2,2024-05-08T00:00:00,2024-05-10T00:00:00,2
2807,23,25,3,2024-02-19T00:00:00,2024-02-24T00:00:00,5
2808,30,14,1,2024-06-23T00:00:00,2024-06-25T00:00:00,2
2809,28,14,2,2024-08-17T00:00:00,2024-08-22T00:00:00,5
2810,24,6,4,2024-08-10T00:00:00,2024-08-12T00:00:00,2
2811,6,19,1,2024-04-05T00:00:00,2024-04-12T00:00:00,7
2812,45,22,3,2024-09-18T00:00:00,2024-09-25T00:00:00,7
2813,45,27,2,2024-01-01T00:00:00,2024-01-07T00:00:00,6
2814,41,9,4,2024-04-17T00:00:00,2024-04-19T00:00:00,2
2815,1,13,3,2024-05-15T00:00:00,2024-05-17T00:00:00,2
2816,43,20,3,2024-07-31T00:00:00,2024-08-03T00:00:00,3
2817,48,2,4,2024-09-01T00:00:00,2024-09-08T00:00:00,7
2818,33,12,3,2024-05-01T00:00:00,2024-05-06T00:00:00,5
2819,4,21,3,2024-07-09T00:00:00,2024-07-11T00:00:00,2
2820,19,5,2,2024-05-15T00:00:00,2024-05-16T00:00:00,1
2821,50,5,3,2024-03-29T00:00:00,2024-04-01T00:00:00,3
2822,36,29,2,2024-12-03T00:00:00,2024-12-09T00:00:00,6
2823,24,23,3,2024-03-21T00:00:00,2024-03-27T00:00:00,6
2824,22,14,3,2024-08-27T00:00:00,2024-09-02T00:00:00,6
2825,22,25,2,2024-08-22T00:00:00,2024-08-23T00:00:00,1
2826,29,17,2,2024-05-18T00:00:00,2024-05-19T00:00:00,1
2827,5,9,1,2024-01-05T00:00:00,2024-01-06T00:00:00,1
2828,31,21,4,2024-07-31T00:00:00,2024-08-06T00:00:00,6
2829,15,21,2,2024-09-10T00:00:00,2024-09-15T00:00:00,5
2830,32,20,4,2024-01-26T00:00:00,2024-02-02T00:00:00,7
2831,2,14,3,2024-09-19T00:00:00,2024-09-21T00:00:00,2
2832,27,15,1,2024-05-28T00:00:00,2024-06-02T00:00:00,5
2833,10,27,3,2024-11-27T00:00:00,2024-12-01T00:00:00,4
2834,43,26,2,2024-10-03T00:00:00,2024-10-04T00:00:00,1
2835,31,7,4,2024-01-10T00:00:00,2024-01-15T00:00:00,5
2836,15,10,2,2024-02-03T00:00:00,2024-02-08T00:00:00,5
2837,22,30,4,2024-10-11T00:00:00,2024-10-12T00:00:00,1
2838,46,29,4,2024-10-05T00:00:00,2024-10-07T00:00:00,2
2839,8,12,1,2024-02-13T00:00:00,2024-02-17T00:00:00,4
2840,41,7,2,2024-02-23T00:00:00,2024-02-27T00:00:00,4
2841,28,25,1,2024-04-11T00:00:00,2024-04-14T00:00:00,3
2842,49,20,1,2024-05-18T00:00:00,2024-05-22T00:00:00,4
2843,6,17,3,2024-02-27T00:00:00,2024-03-04T00:00:00,6
2844,36,20,3,2024-01-29T00:00:00,2024-01-31T00:00:00,2
2845,37,10,1,2024-03-08T00:00:00,2024-03-13T00:00:00,5
2846,29,30,3,2024-07-27T00:00:00,2024-07-30T00:00:00,3
2847,3,13,3,2024-12-21T00:00:00,2024-12-22T00:00:00,1
2848,25,3,4,2024-01-13T00:00:00,2024-01-15T00:00:00,2
2849,25,9,3,2024-09-01T00:00:00,2024-09-03T00:00:00,2
2850,24,8,2,2024-06-25T00:00:00,2024-06-30T00:00:00,5
2851,23,29,3,2024-01-03T00:00:00,2024-01-09T00:00:00,6
2852,42,3,1,2024-12-01T00:00:00,2024-12-03T00:00:00,2
2853,41,3,2,2024-04-03T00:00:00,2024-04-10T00:00:00,7
2854,48,22,1,2024-01-27T00:00:00,2024-01-29T00:00:00,2
2855,19,5,3,2024-04-03T00:00:00,2024-04-08T00:00:00,5
2856,19,21,3,2024-08-21T00:00:00,2024-08-23T00:00:00,2
2857,6,4,2,2024-05-28T00:00:00,2024-05-29T00:00:00,1
2858,17,18,4,2024-07-01T00:00:00,2024-07-04T00:00:00,3
2859,5,29,1,2024-05-22T00:00:00,2024-05-28T00:00:00,6
2860,32,21,3,2024-12-15T00:00:00,2024-12-21T00:00:00,6
2861,22,18,2,2024-09-19T00:00:00,2024-09-25T00:00:00,6
2862,47,9,4,2024-01-29T00:00:00,2024-01-30T00:00:00,1
2863,18,8,3,2024-01-04T00:00:00,2024-01-09T00:00:00,5
2864,9,13,4,2024-09-20T00:00:00,2024-09-25T00:00:00,5
2865,23,20,1,2024-11-07T00:00:00,2024-11-13T00:00:00,6
2866,25,1,4,2024-08-27T00:00:00,2024-09-03T00:00:00,7
2867,33,30,3,2024-04-14T00:00:00,2024-04-16T00:00:00,2
2868,23,9,3,2024-06-21T00:00:00,2024-06-26T00:00:00,5
2869,2,13,2,2024-06-06T00:00:00,2024-06-09T00:00:00,3
2870,21,13,2,2024-07-14T00:00:00,2024-07-15T00:00:00,1
2871,13,2,3,2024-04-25T00:00:00,2024-05-02T00:00:00,7
2872,36,6,1,2024-05-03T00:00:00,2024-05-05T00:00:00,2
2873,10,24,3,2024-05-10T00:00:00,2024-05-17T00:00:00,7
2874,27,30,2,2024-02-08T00:00:00,2024-02-11T00:00:00,3
2875,41,21,3,2024-05-04T00:00:00,2024-05-11T00:00:00,7
2876,27,6,3,2024-03-27T00:00:00,2024-03-29T00:00:00,2
2877,41,25,4,2024-10-06T00:00:00,2024-10-13T00:00:00,7
2878,25,16,1,2024-01-06T00:00:00,2024-01-12T00:00:00,6
2879,48,21,4,2024-10-18T00:00:00,2024-10-22T00:00:00,4
2880,12,18,1,2024-09-05T00:00:00,2024-09-06T00:00:00,1
2881,10,16,2,2024-01-08T00:00:00,2024-01-13T00:00:00,5
2882,31,4,3,2024-07-02T00:00:00,2024-07-04T00:00:00,2
2883,45,3,4,2024-02-01T00:00:00,2024-02-03T00:00:00,2
2884,14,4,3,2024-04-15T00:00:00,2024-04-22T00:00:00,7
2885,12,6,4,2024-08-20T00:00:00,2024-08-27T00:00:00,7
2886,21,8,2,2024-01-26T00:00:00,2024-01-31T00:00:00,5
2887,10,8,3,2024-03-21T00:00:00,2024-03-28T00:00:00,7
2888,10,14,2,2024-09-03T00:00:00,2024-09-04T00:00:00,1
2889,44,30,4,2024-05-26T00:00:00,2024-05-27T00:00:00,1
2890,22,25,1,2024-11-30T00:00:00,2024-12-04T00:00:00,4
2891,12,5,2,2024-01-24T00:00:00,2024-01-27T00:00:00,3
2892,24,26,1,2024-11-07T00:00:00,2024-11-08T00:00:00,1
2893,1,12,4,2024-10-21T00:00:00,2024-10-28T00:00:00,7
2894,24,30,2,2024-11-25T00:00:00,2024-11-28T00:00:00,3
2895,10,21,2,2024-09-21T00:00:00,2024-09-27T00:00:00,6
2896,27,22,2,2024-07-02T00:00:00,2024-07-07T00:00:00,5
2897,50,29,3,2024-06-26T00:00:00,2024-06-27T00:00:00,1
2898,34,22,4,2024-11-21T00:00:00,2024-11-25T00:00:00,4
2899,17,16,3,2024-03-13T00:00:00,2024-03-16T00:00:00,3
2900,47,5,3,2024-07-22T00:00:00,2024-07-24T00:00:00,2
2901,40,24,2,2024-07-05T00:00:00,2024-07-07T00:00:00,2
2902,13,10,3,2024-01-04T00:00:00,2024-01-06T00:00:00,2
2903,9,6,2,2024-08-01T00:00:00,2024-08-02T00:00:00,1
2904,20,9,3,2024-08-17T00:00:00,2024-08-24T00:00:00,7
2905,30,28,2,2024-10-20T00:00:00,2024-10-26T00:00:00,6
2906,48,26,2,2024-07-28T00:00:00,2024-07-30T00:00:00,2
2907,3,15,3,2024-10-27T00:00:00,2024-11-03T00:00:00,7
2908,34,29,1,2024-02-20T00:00:00,2024-02-26T00:00:00,6
2909,49,24,4,2024-03-11T00:00:00,2024-03-15T00:00:00,4
2910,5,2,2,2024-08-29T00:00:00,2024-09-04T00:00:00,6
2911,4,14,1,2024-05-20T00:00:00,2024-05-27T00:00:00,7
2912,30,3,3,2024-09-29T00:00:00,2024-10-02T00:00:00,3
